69	601588	北辰实业 点评	房地产业	2.89	0.70%	77	48	11.58	23.5	-2936	-.37	0	-4.57	4.2	-4.9	0	0	-.9	-4	4	0.9	86	1.01	14.8	15.7	25.5	29.5	31.3	27.3	28.4	27.5	7.68	1.73
70	600064	南京高科 点评	房地产业	10.23	0.69%	126	5	0	0	-2280	-.19	-.67	-24.08	26.68	-7.6	0	0	-2.1	-5.5	-4.5	12.1	69	0.64	5.8	7.9	25.1	30.6	27.8	32.3	41.3	29.2	2.37	1.51
71	000926	福星股份 点评	房地产业	4.98	0.61%	47	31	0	0	-3189	-.69	-1.65	-35.21	6.02	-11.4	0	0	-11.1	-.3	2	9.4	88	0.61	11.3	22.4	27.0	27.3	27.2	25.2	34.5	25.1	6.02	1.39
72	000620	新华联 点评	房地产业	3.30	0.61%	63	-3	0	0	-454	-.07	-.15	-2.22	-.75	-1.2	0	0	.1	-1.3	0	1.2	59	0.97	6.4	6.3	22.7	24.0	30.5	30.5	40.4	39.2	5.98	1.03
73	000517	荣安地产 点评	房地产业	3.43	0.59%	86	11	0	0	-2296	-.22	.59	.53	6.7	-4	0	0	-1.9	-2.1	2.9	1.1	61	1.12	5.5	7.4	23.1	25.2	36.0	33.1	35.4	34.3	6.59	0.83
74	000616	ST海投 点评	房地产业	1.84	0.55%	26	31	0	0	38	.01	-.04	-.37	-4.01	1.7	1	0	0	1.7	0	-1.7	62	0.94	0.0	0.0	31.7	30.0	42.2	42.2	26.1	27.8	0.84	1.54
75	000502	*ST绿景 点评	房地产业	5.70	0.35%	10	-86	0	0	-6	0	.08	1.23	-13.46	-.9	0	0	0	-.9	9.4	-8.5	26	1.17	0.0	0.0	12.4	13.3	60.4	51.0	27.2	35.7	0.59	0.56
76	002968	新大正 点评	房地产业	36.20	0.33%	25	35	0	0	507	.2	.74	7.29	7.5	4.7	1	0	1.3	3.4	4.2	-8.9	25	1.22	2.3	1.0	12.5	9.1	36.3	32.1	48.9	57.8	4.23	2.67
77	600208	新湖中宝 点评	房地产业	3.05	0.33%	262	10	0	0	-6609	-.26	-.75	-46.53	5.21	-11.6	0	0	-7.4	-4.2	3.2	8.4	93	0.51	16.7	24.1	23.8	28.0	29.3	26.1	30.2	21.8	2.16	1.64
78	600159	大龙地产 点评	房地产业	3.88	0.26%	32	27	0	0	-681	-.21	4.1	10.62	2.39	-1.1	0	0	3.4	-4.5	.9	0.2	69	1.40	12.6	9.2	21.1	25.6	31.4	30.5	34.9	34.7	18.75	1.91
